	untr_a_hek	untr_b_hek	tmisrib_a_hek	tmisrib_b_hek
NET1	1562	1570	2667	3537
NETO2	1447	1318	2020	2983
NEU1	454	439	814	1075
NEU3	336	267	446	690
NEURL2	22	20	31	48
NEURL4	1019	909	1097	1810
NEXMIF	40	28	60	86
NEXN	140	130	162	255
NF1	3605	2978	3773	6343
NF2	2003	1803	2164	3470
NFASC	34	12	27	59
NFAT5	1280	1091	1384	2362
NFATC1	69	62	73	119
NFATC2IP	587	529	673	1062
NFATC3	1316	1060	1788	2787
NFATC4	65	50	71	129
NFE2L1	1049	991	1480	2174
NFE2L2	828	705	1043	1604
NFE2L3	479	425	753	1292
NFIA	486	446	567	813
NFIB	201	153	204	325
NFIC	72	54	38	100
NFIL3	240	195	345	508
NFIX	109	78	51	170
NFKB1	911	927	1171	1770
NFKB2	162	148	154	279
NFKBIA	237	236	463	662
NFKBIB	297	231	336	451
NFKBIE	68	60	93	126
NFKBIL1	206	192	314	387
NFKBIZ	76	79	184	271
NFRKB	2004	1627	2502	3878
NFS1	347	273	488	727
NFU1	597	557	1015	1443
NFX1	1721	1453	2050	3210
NFXL1	1061	1008	1273	1772
NFYA	457	364	511	772
NFYB	345	345	582	852
NFYC	547	445	755	1139
NGDN	1268	1317	1966	2861
NGEF	77	64	76	163
NGLY1	1488	1331	2096	3071
NGRN	1425	1406	2293	3217
NHEJ1	290	230	399	570
NHLRC2	1175	984	1397	2098
NHLRC3	242	229	331	488
NHP2	1867	1862	3050	4006
NHS	45	32	48	75
NHSL1	288	246	286	505
NHSL2	41	33	31	74
NID1	1425	1183	1247	2404
NID2	333	269	408	597
NIF3L1	822	772	1272	1863
NIFK	1512	1285	2533	3516
NIN	3658	3430	4505	6504
NINJ1	42	37	73	101
NINL	447	426	475	712
NIP7	910	799	1227	1676
NIPA1	58	47	66	125
NIPA2	835	752	1377	2025
NIPAL1	70	60	77	112
NIPAL2	50	41	93	124
NIPAL3	341	284	479	650
NIPBL	4032	3534	4239	6731
NIPSNAP1	702	647	1127	1740
NIPSNAP2	832	813	1356	1978
NIPSNAP3A	464	500	734	1043
NISCH	1813	1590	2257	3334
NIT1	306	256	447	625
NIT2	684	620	1205	1656
NKAP	1064	995	1553	2043
NKAPD1	808	728	1172	1621
NKD1	32	31	32	54
NKD2	84	73	93	156
NKIRAS1	179	185	218	338
NKIRAS2	282	282	343	516
NKRF	2189	1992	2688	4317
NKTR	4769	4047	6386	9072
NKX2-5	171	159	287	412
NKX6-1	44	46	46	70
NLE1	649	513	1051	1492
NLGN1	186	161	301	436
NLGN2	154	104	95	234
NLK	174	126	286	422
NLN	1517	1449	2143	3010
NLRC4	47	35	40	73
NLRC5	19	18	27	44
NLRP14	47	60	74	95
NLRX1	341	281	469	622
NMB	78	60	141	198
NMD3	1727	1715	2426	3357
NME1	1878	1655	3232	4375
NME1-NME2	254	224	430	613
NME3	323	341	514	736
NME4	774	677	952	1368
NME5	16	19	18	35
NME6	297	258	366	582
NME7	433	410	643	942
NMI	29	32	34	50
NMNAT1	151	166	238	332
NMNAT3	14	16	26	48
NMRAL1	344	312	449	680
NMRK1	67	56	112	147
NMT1	1618	1513	2802	3753
NMT2	586	559	807	1259
NMU	115	92	174	292
NNT	2079	1735	2892	4267
NOA1	893	854	1367	1991
NOB1	819	776	1146	1654
NOC2L	3328	3288	5262	7092
NOC3L	2647	2455	3883	5622
NOC4L	423	360	645	869
NOCT	470	341	650	1043
NOD1	130	110	173	265
NOL10	2417	2276	3211	5004
NOL11	3653	3331	5900	8548
NOL12	32	38	40	74
NOL4	25	18	28	44
NOL4L	22	21	23	33
NOL6	1275	1056	1860	2676
NOL7	2080	2168	3108	4247
NOL8	2768	2556	3268	4698
NOL9	1667	1393	2338	3482
NOLC1	5076	4895	7286	10020
NOM1	898	917	1221	1642
NOMO1	561	476	873	1254
NOMO2	152	117	271	365
NOMO3	187	120	271	417
NONO	7608	7402	11226	15574
NOP10	491	458	788	1109
NOP14	4243	4248	5851	8417
NOP16	1271	1337	1808	2419
NOP2	2921	2723	4122	6101
NOP53	1290	1360	1994	2450
NOP56	9100	8475	13323	19387
NOP58	6089	5877	8710	11180
NOP9	766	697	927	1527
NOS1AP	60	46	46	71
NOS2	44	26	49	74
NOSIP	932	830	1499	2219
NOSTRIN	112	97	93	201
NOTCH1	364	243	282	557
NOTCH2	4741	4079	4980	8449
NOTCH3	267	169	191	346
NOTCH4	18	11	22	44
NOVA1	83	80	68	132
NOXA1	33	42	70	73
NOXO1	102	68	80	161
NPAS1	92	74	91	129
NPAS2	52	40	41	89
NPAT	1822	1466	2629	3875
NPC1	724	624	903	1441
NPC2	477	439	673	996
NPDC1	157	163	195	253
NPEPL1	79	78	105	155
NPEPPS	2625	2322	2525	4025
NPHP1	244	221	320	470
NPHP3	541	507	658	1002
NPHP4	454	353	461	662
NPIPB4	34	32	22	43
NPL	91	118	127	214
NPLOC4	1633	1435	2298	3532
NPM1	13397	13466	21303	29870
NPM3	1247	1297	1919	2545
NPNT	94	75	113	161
NPRL2	571	492	848	1302
NPRL3	217	166	162	340
NPTN	774	675	1127	1634
NPTX1	183	162	195	328
NPTX2	102	80	173	237
NPY1R	36	29	59	84
NQO1	134	132	199	351
NQO2	408	384	566	867
NR1D2	1292	1150	1680	2600
NR1H2	184	167	337	416
NR1H3	112	100	197	267
NR1I3	77	57	122	122
NR2C1	867	724	1093	1699
NR2C2	815	631	785	1289
NR2C2AP	206	208	348	532
NR2F1	292	251	407	682
NR2F2	413	350	397	654
NR2F6	265	242	329	455
NR3C1	782	689	1019	1507
NR3C2	383	351	557	780
NR4A1	36	34	55	73
NR5A2	26	29	28	45
NR6A1	296	240	320	524
NRARP	42	45	60	95
NRAS	992	813	1579	2185
NRBF2	167	119	233	338
NRBP1	1077	923	1803	2421
NRBP2	54	46	58	98
NRCAM	225	208	296	458
NRDC	4439	4104	5377	8344
NRDE2	1334	1209	1717	2456
NREP	54	41	66	95
NRF1	507	441	717	1110
NRIP1	895	771	1457	2097
NRIP2	48	44	39	59
NRIP3	121	90	137	246
NRK	20	23	25	41
NRM	29	27	44	63
NRN1	132	124	233	328
NRP1	550	569	808	1172
NRP2	140	111	157	253
NRSN2	75	78	75	132
NRXN2	21	22	30	46
NRXN3	175	159	180	349
NSA2	1105	1071	1968	2477
NSD1	9308	8645	10283	16079
NSD2	4590	4106	4888	7637
NSD3	1855	1568	2051	3118
NSDHL	811	690	1388	1995
NSF	679	677	919	1384
NSFL1C	760	682	1079	1406
NSG1	31	34	40	66
NSL1	959	890	1499	2029
NSMAF	841	692	1195	1760
NSMCE1	553	521	787	1071
NSMCE2	499	459	841	1122
NSMCE3	286	259	424	693
NSMCE4A	1376	1319	2054	2971
NSMF	844	691	1107	1634
NSRP1	236	250	314	341
NSUN2	3366	3442	4436	6670
NSUN3	396	348	534	777
NSUN4	336	317	510	750
NSUN5	374	399	585	743
NSUN6	560	523	705	1105
NT5C	324	287	507	717
NT5C2	617	535	934	1342
NT5C3A	347	288	595	811
NT5C3B	1637	1384	2871	3992
NT5DC1	867	765	1345	1982
NT5DC2	2343	2057	3365	4798
NT5DC3	413	410	426	746
NT5M	41	35	58	82
NTAN1	274	216	387	612
NTHL1	706	709	921	1317
NTMT1	652	663	1129	1492
NTN1	88	92	144	203
NTN3	33	32	25	26
NTPCR	759	663	1114	1500
NUAK1	189	175	295	377
NUAK2	16	15	21	34
NUB1	1208	1083	1965	2670
NUBP1	357	350	565	802
NUBP2	562	605	778	1109
NUBPL	308	289	350	510
NUCB1	668	613	878	1428
NUCB2	827	858	1284	1741
NUCKS1	10484	10791	15720	20315
NUDC	1829	1994	2824	3417
NUDCD1	1069	1012	1578	2253
NUDCD2	418	470	621	833
NUDCD3	583	570	858	1277
NUDT1	317	334	528	689
NUDT10	24	26	41	32
NUDT11	90	73	108	183
NUDT12	633	575	875	1229
NUDT13	191	173	226	324
NUDT14	85	86	154	186
NUDT15	374	369	474	638
NUDT16	116	96	132	178
NUDT16L1	141	147	205	290
NUDT17	65	60	80	121
NUDT18	36	34	40	70
NUDT19	367	348	412	715
NUDT2	182	196	339	480
NUDT21	1408	1286	2363	3195
NUDT22	172	187	299	385
NUDT3	31	37	51	72
NUDT4	39	37	35	59
NUDT5	1817	1616	2433	3643
NUDT6	147	108	221	311
NUDT7	50	49	92	118
NUDT8	87	89	112	165
NUDT9	273	293	359	464
NUF2	1187	1128	1925	2736
NUFIP1	464	421	530	878
NUFIP2	2097	1929	2739	4177
NUMA1	3456	3081	4160	6371
NUMB	452	394	667	997
NUMBL	163	155	152	228
NUP107	4360	4174	6348	8739
NUP133	9312	8450	13040	19191
NUP153	7604	6078	10376	15854
NUP155	7721	6464	10876	16507
NUP160	5303	4570	6205	9628
NUP188	5513	4858	6711	10541
NUP205	10674	9367	15999	23262
NUP210	3591	2956	3793	6803
NUP210L	57	48	71	116
NUP214	1974	1599	1834	3318
NUP35	707	531	1076	1498
NUP37	1106	994	1909	2605
NUP43	1900	1591	2769	4050
NUP50	740	720	1001	1399
NUP54	1855	1638	3112	4600
NUP58	1484	1228	2396	3499
NUP62	738	598	1125	1670
NUP62CL	180	138	303	449
NUP85	1843	1647	2781	4062
NUP88	2535	2234	4060	5860
NUP93	3373	3152	5099	7351
NUP98	5364	4485	8182	11889
NUPL2	947	798	1522	2200
NUS1	233	216	263	409
NUSAP1	2080	1798	3551	5061
NUTF2	738	486	1447	2168
NVL	2990	2619	4159	5980
NXF1	976	987	1365	2160
NXN	186	171	300	432
NXPE3	585	489	743	1045
NXPH4	15	12	19	27
NXT1	248	240	421	555
NXT2	175	140	257	344
NYNRIN	97	82	97	147
OAF	152	135	203	284
OARD1	109	92	158	193
OAT	3791	3488	6607	9319
OAZ1	7219	5925	13651	18662
OAZ2	261	245	275	444
OAZ3	22	13	42	55
OBSCN	436	352	341	588
OBSL1	1192	1195	1494	2206
OCA2	59	70	64	89
OCIAD1	1017	930	1631	2258
OCLN	250	234	370	509
OCRL	1619	1448	2039	3143
ODC1	9046	8519	13647	20030
ODF2	1622	1495	2209	3123
ODF2L	841	854	1105	1602
ODF3B	32	21	21	40
ODR4	934	839	1303	2038
OFD1	1052	1006	1595	2174
OGA	4108	3614	4801	7115
OGDH	1118	1002	1416	2184
OGDHL	419	416	567	805
OGFOD1	1777	1721	2288	3264
OGFOD2	120	112	204	291
OGFOD3	203	189	259	375
OGFR	639	618	912	1269
OGFRL1	465	460	737	958
OGG1	173	142	232	369
OGN	101	93	69	115
OGT	5322	4630	6914	10608
OIP5	302	252	466	647
OLA1	2113	2140	3124	4531
OMA1	1168	1051	1809	2700
OMD	123	102	52	137
OMG	74	87	46	119
ONECUT2	58	58	69	102
OPA1	3001	2822	4205	5914
OPHN1	252	198	286	425
OPN1SW	37	38	37	56
OPN3	88	71	109	151
OPTN	166	142	233	326
ORAI1	73	39	92	145
ORAI2	77	48	77	107
ORAI3	38	27	49	51
ORC1	1732	1562	2647	3831
ORC2	1339	1277	1941	2870
ORC3	1311	1129	2100	2889
ORC4	1109	1072	1913	2642
ORC5	990	888	1346	1896
ORC6	871	877	1305	1805
ORMDL1	401	357	766	1092
ORMDL2	273	245	388	599
ORMDL3	104	102	142	240
OS9	1922	1843	3028	4061
OSBP	1302	1190	1430	2153
OSBP2	132	92	133	225
OSBPL10	97	88	164	234
OSBPL11	1006	847	1297	1951
OSBPL1A	527	509	652	1049
OSBPL2	434	383	614	844
OSBPL3	758	684	991	1461
OSBPL5	111	108	169	235
OSBPL6	659	529	809	1199
OSBPL8	1922	1792	2910	4183
OSBPL9	1911	1730	3065	4444
OSCP1	104	91	165	235
OSER1	454	357	902	1246
OSGEP	912	817	1352	1904
OSGEPL1	294	266	422	611
OSGIN2	426	403	660	960
OSMR	16	12	15	28
OSR2	52	51	81	149
OST4	299	281	413	577
OSTC	628	619	989	1264
OSTF1	268	200	420	660
OSTM1	296	255	445	592
OTUB1	705	599	1336	1947
OTUB2	71	59	92	147
OTUD1	70	69	92	137
OTUD3	387	338	416	629
OTUD4	1263	1188	1363	2126
OTUD5	747	719	1012	1461
OTUD6B	600	606	862	1137
OTUD7A	55	32	49	72
OTUD7B	802	746	1013	1381
OTULIN	343	316	390	597
OTULINL	185	177	254	388
OTX2	10	10	12	14
OVCA2	334	284	669	830
OVGP1	112	128	120	268
OXA1L	1472	1158	1991	3036
OXCT1	811	674	1146	1630
OXLD1	135	135	218	283
OXNAD1	652	606	832	1293
OXR1	745	641	983	1561
OXSM	442	402	640	931
OXSR1	883	874	1201	1765
OXTR	16	18	15	31
P2RX2	16	22	22	36
P2RX4	145	115	198	306
P2RY1	165	123	245	355
P2RY13	25	17	19	39
P2RY14	63	50	29	70
P3H1	989	867	1274	2032
P3H2	20	18	34	36
P3H3	355	297	330	529
P3H4	350	352	449	626
P4HA1	867	793	1143	1797
P4HA2	245	214	359	484
P4HB	4252	3842	6414	9217
PA2G4	3504	3347	5032	7191
PAAF1	207	182	301	437
PABPC1	10286	8827	9096	17417
PABPC1L	182	165	206	292
PABPC4	3762	3247	3983	6748
PABPC4L	323	329	376	532
PABPN1	207	252	242	267
PACRGL	176	142	328	449
PACS1	279	268	204	430
PACS2	520	429	690	1031
PACSIN2	801	851	1028	1495
PACSIN3	294	306	427	527
PADI2	20	13	28	24
PAF1	1323	1247	2181	2882
PAFAH1B1	1461	1339	2063	2865
PAFAH1B2	1301	1182	1802	2452
PAFAH1B3	411	390	602	849
PAFAH2	102	78	106	158
PAG1	190	136	266	395
PAGR1	981	1031	1103	1599
PAICS	6339	6334	8774	12746
PAIP1	500	392	725	996
PAIP2	616	546	939	1206
PAIP2B	88	89	112	146
PAK1	546	560	669	1015
PAK1IP1	1516	1257	2272	3235
PAK2	779	669	667	1130
PAK3	23	16	17	36
PAK4	305	323	345	529
PALB2	910	811	1328	1786
PALD1	501	462	622	940
PALLD	531	476	620	1004
PALM	50	53	58	81
PALM2	15	16	19	30
PAM	1135	952	1546	2300
PAN2	777	708	1175	1711
PAN3	941	777	1075	1611
PANK1	232	213	303	422
PANK2	919	844	1124	1683
PANK3	1726	1636	2394	3489
PANK4	554	468	794	1102
PANX1	211	164	366	476
PAOX	34	30	56	56
PAPOLA	4007	3614	5011	7593
PAPOLB	37	33	39	46
PAPOLG	510	457	633	958
PAPSS1	914	866	1339	1932
PAPSS2	235	216	292	398
PAQR3	387	323	741	982
PAQR4	91	67	171	221
PAQR5	67	49	95	155
PAQR6	27	24	52	67
PAQR7	31	23	49	76
PAQR8	50	32	62	85
PARD3	1272	1145	1880	2669
PARD3B	271	244	323	521
PARD6A	19	18	31	54
PARD6B	262	223	343	484
PARD6G	50	50	66	94
PARG	907	813	1204	1758
PARL	104	105	104	173
PARM1	29	16	51	78
PARN	1122	1023	1717	2448
PARP1	24718	23301	35980	49161
PARP11	164	134	184	295
PARP16	96	85	132	203
PARP2	958	913	1370	1856
PARP3	104	102	175	268
PARP4	1029	877	1432	2056
PARP6	775	627	944	1386
PARP8	313	310	488	704
PARP9	72	87	126	141
PARPBP	980	914	1249	1925
PARS2	175	142	276	345
PARVA	217	204	247	394
PARVB	446	396	603	947
PASK	803	707	1042	1570
PATJ	1599	1404	1993	3041
PATL1	726	622	677	1221
PATZ1	784	700	906	1374
PAWR	924	914	1184	1637
PAX3	208	176	268	393
PAX6	260	216	389	547
PAX9	31	33	28	49
PAXBP1	3115	3016	4321	6121
PAXIP1	1041	903	1241	1811
PAXX	434	384	697	868
PBDC1	426	433	525	629
PBK	579	574	936	1338
PBLD	84	72	117	160
PBRM1	4962	4612	6497	9586
PBX1	323	252	445	639
PBX2	231	183	283	434
PBX3	255	232	380	536
PBX4	41	30	32	39
PBXIP1	239	237	296	367
PC	347	319	448	623
PCBD1	245	192	459	557
PCBD2	56	67	57	96
PCBP1	851	683	985	1531
PCBP2	4491	3445	4338	8321
PCBP3	28	16	23	40
PCBP4	62	67	112	163
PCCA	399	407	476	838
PCCB	1469	1312	2192	3159
PCDH10	875	774	1115	1640
PCDH12	29	26	29	82
PCDH17	141	109	173	291
PCDH18	87	83	95	155
PCDH7	1109	997	1362	2237
PCDH9	803	773	1319	1958
PCDHGA11	33	35	43	49
PCDHGC3	32	33	23	41
PCED1A	342	293	568	753
PCF11	3223	2784	4645	6829
PCGF1	207	206	299	434
PCGF2	107	80	72	149
PCGF3	284	251	431	653
PCGF5	331	249	370	525
PCGF6	475	543	651	983
PCID2	664	586	988	1430
PCIF1	318	229	279	451
PCK2	274	245	360	544
PCLO	913	733	857	1421
PCM1	5091	4829	6640	9605
PCMT1	1935	1716	2918	3932
PCMTD1	202	200	317	402
PCMTD2	481	445	620	884
PCNA	6496	6324	11112	15925
PCNP	806	818	1215	1684
PCNT	5200	4886	5066	8132
PCNX1	3148	2803	4042	6138
PCNX2	1589	1415	1875	3031
PCNX3	1173	894	1015	1828
PCNX4	1883	1630	2423	3561
PCOLCE	24	17	28	61
PCOLCE2	498	436	755	979
PCSK1N	71	58	57	95
PCSK4	16	14	11	35
PCSK5	295	298	368	622
PCSK6	1290	1095	1539	2324
PCSK7	457	442	524	812
PCTP	123	134	212	309
PCYOX1	560	568	776	1135
PCYOX1L	103	87	178	214
PCYT1A	403	346	496	746
PCYT1B	28	21	36	38
PCYT2	275	247	457	695
PDAP1	633	703	1050	1305
PDCD10	752	703	1207	1767
PDCD11	6115	5731	7923	11623
PDCD2	1573	1511	2393	3346
PDCD2L	382	331	554	846
PDCD4	1564	1694	2104	2683
PDCD5	1712	1621	2627	3572
PDCD6	508	464	850	1187
PDCD6IP	3369	3058	4900	7169
PDCD7	226	210	253	396
PDCL	459	438	634	919
PDCL3	290	308	396	517
PDE10A	128	121	192	283
PDE12	1313	1173	1943	2749
PDE3B	1058	917	1342	2052
PDE4D	128	93	189	284
PDE4DIP	373	347	432	639
PDE5A	320	298	431	611
PDE6D	231	218	343	454
PDE7A	367	352	502	867
PDE8A	814	667	1089	1612
PDE9A	192	143	262	421
PDF	117	134	155	239
PDGFA	16	18	25	23
PDGFC	190	148	254	339
PDGFRL	56	53	59	79
PDHA1	2761	2736	3908	5202
PDHB	2794	2729	4424	6276
PDHX	956	867	1475	2072
PDIA2	39	34	58	80
PDIA3	2553	2565	3946	5541
PDIA4	3886	3942	5714	7970
PDIA5	412	404	510	727
PDIA6	5408	5298	8057	11461
PDIK1L	344	291	395	545
PDK1	301	276	350	623
PDK2	187	149	262	429
PDK3	499	432	616	1038
PDLIM1	558	450	751	1032
PDLIM2	46	41	49	80
PDLIM3	126	106	171	239
PDLIM4	21	18	44	72
PDLIM5	503	478	727	1126
PDLIM7	207	207	319	562
PDP1	358	268	532	761
PDP2	300	271	350	537
PDPK1	144	121	201	315
PDPN	121	118	206	306
PDPR	317	295	363	540
PDRG1	241	275	264	403
PDS5A	3967	3695	5444	7832
PDS5B	2541	2259	2883	4512
PDSS1	672	637	796	1213
PDSS2	221	218	318	404
PDXDC1	1434	1394	2208	3036
PDXK	764	771	1165	1687
PDXP	25	56	45	65
PDZD11	221	212	396	480
PDZD2	74	57	64	105
PDZD4	70	74	92	122
PDZD7	20	20	27	31
PDZD8	2375	2204	3329	4831
PDZRN3	152	152	224	355
PEA15	195	181	316	490
PEAK1	798	703	788	1377
PEBP1	1603	1427	2602	3653
PECR	222	206	279	456
PEF1	810	659	1447	2018
PELI1	223	192	422	561
PELI2	185	152	253	355
PELI3	105	89	125	193
PELO	643	566	1050	1411
PELP1	1584	1366	1407	2414
PEMT	377	333	571	860
PEPD	872	832	1221	1758
PER2	188	172	227	391
PER3	52	49	60	116
PERP	338	250	675	977
PES1	4195	4378	6757	9331
PET100	365	417	567	679
PET117	159	161	187	236
PEX1	1180	1033	1676	2535
PEX10	180	164	296	365
PEX11A	152	172	218	323
PEX11B	181	142	218	343
PEX12	64	65	95	156
PEX13	418	408	587	860
PEX14	207	194	290	377
PEX16	260	239	332	480
PEX19	559	486	775	1065
PEX2	427	462	636	885
PEX26	335	280	421	621
PEX3	946	845	1375	2137
PEX5	721	615	903	1239
PEX6	174	126	207	312
PEX7	241	236	300	421
PFAS	2767	2340	3375	4977
PFDN1	299	210	442	631
PFDN2	654	689	1016	1320
PFDN4	825	901	1344	1837
PFDN5	2103	1977	3427	5059
PFDN6	585	530	929	1346
PFKFB2	310	266	461	671
PFKFB3	363	326	428	712
PFKFB4	95	83	128	173
PFKL	1833	1584	2889	3989
PFKM	2318	2103	3299	4643
PFKP	1140	1044	1592	2274
PFN1	2675	2505	3820	5506
PFN2	641	585	1048	1309
PGAM1	26	25	32	31
PGAM2	60	56	70	112
PGAM5	1068	1019	1673	2376
PGAP1	691	550	845	1291
PGAP2	133	100	221	278
PGAP3	31	30	57	84
PGBD1	614	569	795	1225
PGBD2	133	127	211	294
PGBD4	75	63	97	143
PGBD5	147	92	195	289
PGD	2174	2122	3095	4518
PGGHG	173	134	227	303
PGGT1B	444	386	678	806
PGK1	7329	6801	11877	16836
PGM1	1439	1239	2049	2674
PGM2	1283	1251	1860	2630
PGM2L1	207	202	251	334
PGM3	1246	1057	1831	2630
PGP	568	510	893	1219
PGPEP1	31	17	36	43
PGRMC1	1838	1719	2959	3889
PGRMC2	255	261	283	472
PGS1	412	379	588	854
PHACTR1	36	29	36	69
PHACTR2	498	476	747	1153
PHACTR4	639	572	559	1098
PHAX	1156	968	1576	2128
PHB	3401	3066	5716	7566
PHB2	4277	3635	6702	9651
PHC1	57	37	45	81
PHC2	757	642	1028	1593
PHC3	679	549	747	1234
PHETA1	25	29	37	36
PHEX	24	13	16	25
PHF1	183	144	218	284
PHF10	1543	1386	1588	2753
PHF11	31	23	47	73
PHF12	384	370	335	612
PHF13	194	148	161	229
PHF14	2164	2104	2975	3871
PHF19	321	327	414	688
PHF2	687	573	846	1258
PHF20	958	961	1209	1775
PHF20L1	1515	1417	2288	3275
PHF21A	168	128	144	243
PHF21B	52	37	42	70
PHF23	642	685	814	1081
PHF3	5744	5103	7948	11173
PHF5A	528	463	718	1063
PHF6	2196	2060	3361	4800
PHF7	73	63	80	131
PHF8	1568	1453	1551	2567
PHGDH	4726	4605	6536	8742
PHIP	4699	4359	5809	8495
PHKA1	1278	1168	1816	2615
PHKA2	908	753	1102	1754
PHKB	1335	1090	1740	2622
PHKG1	50	41	49	80
PHKG2	843	751	1272	1828
PHLDA3	31	34	49	57
PHLDB1	200	200	259	399
PHLDB2	234	203	312	469
PHLDB3	76	81	93	145
PHLPP1	589	485	587	982
PHLPP2	854	744	1069	1539
PHOSPHO2	176	141	184	281
PHPT1	457	398	713	1012
PHRF1	1664	1508	2117	3166
PHTF1	758	755	1073	1571
PHTF2	711	683	971	1451
PHYH	160	163	269	393
PHYHD1	289	199	352	474
PHYKPL	440	401	502	860
PI4K2A	25	27	38	71
PI4K2B	43	57	54	81
PI4KA	2667	2277	2930	4980
PI4KB	1873	1807	2821	4307
PIAS1	672	598	904	1296
PIAS2	528	462	821	1182
PIAS3	347	268	367	648
PIAS4	347	332	461	648
PIBF1	952	907	1180	1833
PICALM	1653	1446	2460	3588
PICK1	569	509	864	1320
PIDD1	255	245	312	432
PIEZO1	1728	1435	1737	3065
PIF1	185	169	235	340
PIGA	569	512	888	1200
PIGB	183	160	306	390
PIGBOS1	27	33	38	51
PIGC	423	388	643	903
PIGF	237	234	427	678
PIGG	907	776	1182	1654
PIGH	146	91	252	369
PIGK	1503	1450	2502	3668
PIGL	182	153	230	356
PIGM	314	279	476	640
PIGN	709	652	1162	1768
PIGO	533	433	738	1101
PIGP	192	191	356	445
PIGQ	440	394	642	957
PIGS	870	721	1146	1727
PIGT	690	531	1007	1463
PIGU	246	244	572	746
PIGV	82	71	135	197
PIGW	745	603	1167	1789
PIGX	285	243	371	550
PIGY	368	324	632	835
PIH1D1	925	803	1284	1803
PIH1D2	45	43	82	129
PIK3AP1	71	54	109	124
PIK3C2A	3712	3233	4871	7396
PIK3C2B	228	134	151	308
PIK3C3	699	708	1038	1500
PIK3CA	490	405	701	971
PIK3CB	792	657	664	1269
PIK3CD	42	51	58	89
PIK3IP1	20	20	16	28
PIK3R1	413	362	504	742
PIK3R3	47	63	62	81
PIK3R4	2010	1789	2916	4165
PIKFYVE	1918	1689	2470	3755
PILRB	314	239	359	577
PIM1	102	86	134	223
PIM2	263	212	420	574
PIM3	479	428	617	886
PIMREG	250	236	389	533
PIN1	580	598	859	1189
PIN4	562	568	967	1381
PINK1	615	513	1040	1482
PINX1	277	308	453	638
PIP4K2A	439	440	627	859
PIP4K2B	374	345	479	754
PIP4K2C	299	291	394	578
PIP4P1	269	239	426	606
PIP4P2	38	37	61	92
PIP5K1A	1577	1374	2193	3099
PIP5K1B	44	35	56	103
PIP5K1C	180	167	185	322
PIP5KL1	15	18	16	34
PIR	304	284	482	624
PISD	451	426	607	922
PITHD1	448	441	727	1107
PITPNA	535	497	718	1075
PITPNB	957	999	1045	1775
PITPNC1	121	109	183	256
PITPNM1	194	186	320	427
PITPNM2	82	52	102	161
PITPNM3	34	35	54	57
PITRM1	2636	2233	4225	6175
PITX1	236	178	374	479
PITX2	88	86	135	154
PJA1	731	738	1204	1576
PJA2	1531	1415	2218	3000
PJVK	26	29	40	58
PKD1	828	664	910	1449
PKD1L1	51	33	40	67
PKD2	811	823	914	1480
PKD2L2	20	20	33	57
PKDCC	123	97	134	201
PKDREJ	41	36	43	73
PKIA	36	33	70	88
PKIB	21	21	27	45
PKIG	55	60	75	119
PKM	16179	15638	23498	32142
PKMYT1	467	398	665	945
PKN1	1551	1413	2207	3021
PKN2	3019	2822	3797	5546
PKN3	471	402	661	976
PKNOX1	461	395	626	1038
PKNOX2	69	48	93	134
PKP2	323	279	445	613
PKP4	2001	1654	2970	4310
PLA2G12A	33	41	45	63
PLA2G15	102	98	138	207
PLA2G16	60	52	88	88
PLA2G4A	577	484	854	1163
PLA2G6	156	133	218	289
PLA2G7	16	18	37	51
PLAA	1315	1221	1935	2820
PLAC1	31	39	93	100
PLAG1	129	125	191	286
PLAGL1	385	347	405	683
PLAGL2	369	290	308	539
PLAT	385	404	724	931
PLAUR	50	43	56	77
PLBD2	270	206	185	438
PLCB1	421	427	590	838
PLCB3	781	661	1018	1478
PLCB4	300	256	345	559
PLCD1	90	74	100	185
PLCD3	212	173	300	439
PLCD4	122	86	93	214
PLCE1	470	391	494	858
PLCG1	2223	1914	2694	4367
PLCG2	240	236	326	518
PLCH1	465	466	633	951
PLCL1	44	41	85	67
PLCL2	787	652	1020	1573
PLCXD1	274	231	327	458
PLCXD2	60	51	88	117
PLD1	103	109	164	239
PLD2	241	196	326	527
PLD3	781	643	1080	1626
PLD6	254	194	346	516
PLEC	1685	1316	1061	2361
PLEKHA1	631	510	887	1184
PLEKHA2	42	37	47	98
PLEKHA3	210	179	288	470
PLEKHA5	631	579	916	1285
PLEKHA7	215	167	205	296
PLEKHA8	357	334	438	684
PLEKHB2	545	537	699	1055
PLEKHF1	22	21	20	35
PLEKHF2	135	120	198	235
PLEKHG1	76	57	103	136
PLEKHG2	248	166	223	373
PLEKHG3	447	413	549	828
PLEKHG4	566	518	834	1298
PLEKHG5	102	87	143	201
PLEKHH1	355	324	362	607
PLEKHH2	232	232	274	440
PLEKHH3	160	147	170	240
PLEKHJ1	284	275	436	618
PLEKHM1	173	128	156	335
PLEKHM2	810	702	1182	1636
PLEKHM3	405	338	495	825
PLEKHO1	320	307	492	698
PLEKHO2	35	34	40	64
PLGRKT	128	137	229	360
PLIN2	484	505	721	1066
PLIN3	265	240	431	539
PLIN4	35	30	31	70
PLK1	1818	1546	2109	3043
PLK2	114	81	208	268
PLK3	29	29	33	59
PLK4	1520	1322	2486	3455
PLOD1	851	819	1277	1820
PLOD2	1713	1749	2606	3593
PLOD3	548	506	565	900
PLPBP	298	253	500	627
